"employee_id","absence_date","absence_type","absence_hours","paid_unpaid","department","manager"
"BLD-100880","2023-10-20","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-11-13","Late","3","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-05-20","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-01-21","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-11-27","Unplanned","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100881","2023-06-15","Sick","8","Paid","Finance","Rina Malik"
"BLD-100881","2023-07-28","Unplanned","8","Unpaid","Finance","Rina Malik"
"BLD-100881","2023-01-04","Unplanned","8","Unpaid","Finance","Rina Malik"
"BLD-100881","2023-08-19","Sick","8","Paid","Finance","Rina Malik"
"BLD-100881","2023-06-20","Late","3","Unpaid","Finance","Rina Malik"
"BLD-100882","2025-12-10","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2025-05-29","Late","1","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2023-07-17","Unplanned","8","Unpaid","People & Culture","Omar Abdullah"
"BLD-100882","2023-05-03","Unplanned","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2024-02-29","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2025-03-01","Late","2","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2023-09-07","Unplanned","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2025-12-19","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2024-11-19","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2024-08-20","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2023-07-16","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2025-08-02","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2024-01-06","Late","1","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2025-03-10","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100882","2025-08-16","Sick","8","Paid","People & Culture","Omar Abdullah"
"BLD-100883","2023-01-29","Other","8","Unpaid","Farm Operations","Tariq Pereira"
"BLD-100883","2024-02-26","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-03-27","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2025-06-20","Unplanned","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-06-01","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2024-10-16","Unplanned","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-05-10","Other","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2025-07-13","Unplanned","8","Unpaid","Farm Operations","Tariq Pereira"
"BLD-100883","2024-01-04","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-11-21","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2024-06-17","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2024-01-21","Unplanned","8","Unpaid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-01-30","Unplanned","8","Unpaid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-05-06","Late","2","Unpaid","Farm Operations","Tariq Pereira"
"BLD-100883","2023-03-05","Unplanned","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100883","2024-06-07","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100884","2024-02-20","Late","1","Unpaid","Procurement","Yousef Al-Attiyah"
"BLD-100884","2025-05-09","Sick","8","Paid","Procurement","Yousef Al-Attiyah"
"BLD-100884","2024-12-03","Sick","8","Paid","Procurement","Yousef Al-Attiyah"
"BLD-100884","2025-04-17","Late","1","Unpaid","Procurement","Yousef Al-Attiyah"
"BLD-100884","2024-03-27","Sick","8","Paid","Procurement","Yousef Al-Attiyah"
"BLD-100885","2025-05-04","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-06-30","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-06-20","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-08-13","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-03-07","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-04-17","Late","1","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-03-03","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-01-02","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2023-11-23","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-06-14","Unplanned","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-08-19","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-10-09","Other","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-08-03","Late","3","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-12-03","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2023-11-21","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-11-14","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-03-29","Late","2","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2023-06-20","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-01-19","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2023-05-11","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2024-02-18","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100885","2025-07-13","Late","1","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100886","2025-03-02","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2023-12-30","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2024-05-22","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-01-20","Late","1","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2023-01-13","Late","3","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-12-26","Unplanned","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-05-11","Other","8","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-02-06","Late","1","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2023-06-11","Unplanned","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-10-14","Late","3","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2024-07-19","Late","3","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-05-14","Unplanned","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-11-19","Unplanned","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2023-12-15","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-08-23","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-06-25","Late","1","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-08-03","Unplanned","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2023-03-22","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2023-04-02","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2024-06-16","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100886","2025-09-27","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Kapoor"
"BLD-100887","2023-01-26","Sick","8","Paid","Production","Mohamed Al-Kuwari"
"BLD-100887","2025-04-09","Unplanned","8","Unpaid","Production","Mohamed Al-Kuwari"
"BLD-100887","2024-12-25","Sick","8","Paid","Production","Mohamed Al-Kuwari"
"BLD-100887","2025-10-23","Late","2","Unpaid","Production","Mohamed Al-Kuwari"
"BLD-100888","2023-09-29","Late","2","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-12-16","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2025-11-08","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-09-12","Unplanned","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-12-23","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2024-09-23","Unplanned","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-07-28","Unplanned","8","Unpaid","Procurement","Khalid Baig"
"BLD-100888","2023-11-30","Other","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-11-23","Unplanned","8","Unpaid","Procurement","Khalid Baig"
"BLD-100888","2025-10-18","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2025-05-15","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-02-05","Late","1","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-05-29","Unplanned","8","Unpaid","Procurement","Khalid Baig"
"BLD-100888","2023-06-26","Unplanned","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2024-09-03","Late","1","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-03-02","Unplanned","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2025-11-25","Unplanned","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2024-12-17","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2024-11-30","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100888","2023-03-22","Late","1","Paid","Procurement","Khalid Baig"
"BLD-100888","2024-11-01","Sick","8","Paid","Procurement","Khalid Baig"
"BLD-100889","2023-03-01","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100889","2025-05-02","Late","1","Unpaid","Finance","Manoj Rai"
"BLD-100889","2023-07-23","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100889","2023-07-11","Late","2","Paid","Finance","Manoj Rai"
"BLD-100889","2023-03-14","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100889","2023-09-25","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100889","2024-09-09","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100889","2024-11-24","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100889","2023-06-24","Sick","8","Paid","Finance","Manoj Rai"
"BLD-100890","2023-02-05","Sick","8","Paid","Supply Chain & Logistics","Yasmin Devi"
"BLD-100891","2024-10-18","Unplanned","8","Paid","Finance","Krishna Kapoor"
"BLD-100891","2024-05-02","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100891","2024-10-16","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100891","2025-06-10","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100891","2025-11-28","Late","1","Unpaid","Finance","Krishna Kapoor"
"BLD-100891","2024-06-01","Late","2","Unpaid","Finance","Krishna Kapoor"
"BLD-100891","2025-10-05","Unplanned","8","Unpaid","Finance","Krishna Kapoor"
"BLD-100891","2025-06-08","Unplanned","8","Paid","Finance","Krishna Kapoor"
"BLD-100891","2025-06-15","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100891","2023-02-15","Unplanned","8","Unpaid","Finance","Krishna Kapoor"
"BLD-100892","2025-11-30","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-03-17","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-07-04","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2023-07-01","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2023-11-25","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2023-07-10","Late","3","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2024-01-12","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2023-08-15","Late","3","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2024-08-02","Unplanned","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2024-07-30","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2023-09-29","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-04-02","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2024-09-23","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-08-16","Unplanned","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-01-06","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2024-02-06","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-03-04","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100892","2025-08-17","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-100893","2024-07-18","Unplanned","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2023-05-09","Sick","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2024-09-05","Other","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2023-03-18","Unplanned","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2024-06-15","Unplanned","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2025-10-20","Unplanned","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2025-05-31","Unplanned","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2025-07-01","Unplanned","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2025-04-02","Late","1","Paid","Marketing","Hassan Pereira"
"BLD-100893","2024-01-29","Other","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2024-11-15","Late","1","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2025-01-15","Unplanned","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2024-06-01","Unplanned","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2024-08-28","Sick","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2024-02-11","Sick","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2024-01-22","Sick","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2025-04-11","Sick","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2024-04-25","Late","3","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2023-03-18","Sick","8","Paid","Marketing","Hassan Pereira"
"BLD-100893","2023-07-14","Unplanned","8","Unpaid","Marketing","Hassan Pereira"
"BLD-100893","2025-07-24","Late","2","Paid","Marketing","Hassan Pereira"
"BLD-100894","2025-01-16","Late","2","Paid","Procurement","Jose Pereira"
"BLD-100894","2025-01-04","Sick","8","Paid","Procurement","Jose Pereira"
"BLD-100894","2024-01-16","Unplanned","8","Unpaid","Procurement","Jose Pereira"
"BLD-100894","2023-03-15","Sick","8","Paid","Procurement","Jose Pereira"
"BLD-100894","2025-06-22","Unplanned","8","Paid","Procurement","Jose Pereira"
"BLD-100894","2023-05-21","Sick","8","Paid","Procurement","Jose Pereira"
"BLD-100894","2025-10-23","Sick","8","Paid","Procurement","Jose Pereira"
"BLD-100894","2024-11-11","Late","2","Unpaid","Procurement","Jose Pereira"
"BLD-100894","2024-04-01","Sick","8","Paid","Procurement","Jose Pereira"
"BLD-100894","2024-01-10","Unplanned","8","Unpaid","Procurement","Jose Pereira"
"BLD-100894","2023-09-30","Other","8","Paid","Procurement","Jose Pereira"
"BLD-100895","2023-01-13","Sick","8","Paid","Finance","Noor Sharma"
"BLD-100895","2025-03-21","Unplanned","8","Unpaid","Finance","Noor Sharma"
"BLD-100895","2023-08-29","Sick","8","Paid","Finance","Noor Sharma"
"BLD-100895","2024-09-22","Sick","8","Paid","Finance","Noor Sharma"
"BLD-100895","2025-02-27","Unplanned","8","Unpaid","Finance","Noor Sharma"
"BLD-100895","2024-08-01","Sick","8","Paid","Finance","Noor Sharma"
"BLD-100895","2023-07-06","Late","3","Unpaid","Finance","Noor Sharma"
"BLD-100896","2023-03-15","Unplanned","8","Unpaid","People & Culture","Waleed Mendoza"
"BLD-100896","2023-04-26","Sick","8","Paid","People & Culture","Waleed Mendoza"
"BLD-100896","2023-03-02","Late","2","Unpaid","People & Culture","Waleed Mendoza"
"BLD-100896","2025-06-21","Late","3","Unpaid","People & Culture","Waleed Mendoza"
"BLD-100896","2023-12-02","Sick","8","Paid","People & Culture","Waleed Mendoza"
"BLD-100896","2025-07-06","Late","1","Unpaid","People & Culture","Waleed Mendoza"
"BLD-100896","2025-09-08","Sick","8","Paid","People & Culture","Waleed Mendoza"
"BLD-100896","2023-11-30","Sick","8","Paid","People & Culture","Waleed Mendoza"
"BLD-100896","2023-11-05","Sick","8","Paid","People & Culture","Waleed Mendoza"
"BLD-100896","2023-08-25","Sick","8","Paid","People & Culture","Waleed Mendoza"
"BLD-100897","2023-02-21","Sick","8","Paid","R&D","Rakesh Kapoor"
"BLD-100897","2025-04-03","Sick","8","Paid","R&D","Rakesh Kapoor"
"BLD-100897","2025-02-04","Sick","8","Paid","R&D","Rakesh Kapoor"
"BLD-100897","2024-02-09","Unplanned","8","Paid","R&D","Rakesh Kapoor"
"BLD-100897","2023-01-04","Late","1","Paid","R&D","Rakesh Kapoor"
"BLD-100897","2023-04-18","Sick","8","Paid","R&D","Rakesh Kapoor"
"BLD-100897","2024-03-21","Unplanned","8","Unpaid","R&D","Rakesh Kapoor"
"BLD-100898","2025-12-24","Sick","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2023-04-14","Late","3","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2025-05-25","Unplanned","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2023-05-26","Sick","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2025-01-17","Sick","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-03-18","Unplanned","8","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2025-06-16","Unplanned","8","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-12-02","Unplanned","8","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-05-23","Unplanned","8","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-03-10","Unplanned","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2025-05-26","Unplanned","8","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2023-05-14","Late","1","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2025-01-30","Late","2","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-10-24","Late","1","Unpaid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-04-16","Unplanned","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2025-06-09","Sick","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100898","2024-08-07","Sick","8","Paid","People & Culture","Yasmin Cruz"
"BLD-100899","2023-06-12","Sick","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-08-27","Sick","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-12-07","Other","8","Unpaid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-03-23","Sick","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2024-01-26","Unplanned","8","Unpaid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2024-01-24","Unplanned","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-11-10","Late","1","Unpaid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-05-12","Sick","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2024-01-18","Late","2","Unpaid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-08-12","Sick","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-08-31","Other","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2024-01-26","Late","2","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100899","2023-11-04","Sick","8","Paid","Supply Chain & Logistics","Bishnu Iqbal"
"BLD-100900","2023-03-07","Sick","8","Paid","Finance","Santosh Reyes"
"BLD-100900","2023-01-15","Unplanned","8","Unpaid","Finance","Santosh Reyes"
